 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=6x10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3254 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   28   31   59      533.250        3.800        3.800         3.78         0.04         58.3       12.345             
   28   32   60      544.565        3.800        3.900         3.84         0.02         57.3       11.315       23.660
   28   33   61      551.285        3.900        3.900         3.87         0.04         50.1        6.720       18.035
   28   34   62      571.015        3.900        3.800         3.85         0.06         49.9       19.730       26.450
   28   35   63      567.770        3.900        4.000         3.95         0.04         22.7       -3.245       16.485
   28   36   64      587.555        4.000        3.800         3.90         0.07         43.3       19.785       16.540
   28   37   65      582.245        4.000        3.900         3.96         0.05         36.6       -5.310       14.475
   28   38   66      600.240        4.000        3.800         3.95         0.06         53.5       17.995       12.685
   28   39   67      606.775        4.000        3.800         3.97         0.05         50.9        6.535       24.530
   28   50   78      663.070        4.400        4.000         4.25         0.08         53.0                          
   28   51   79      668.615        4.500        4.000         4.31         0.10         56.1        5.545             
   28   52   80      669.680        4.500        4.000         4.33         0.08         56.8        1.065        6.610
   28   53   81      670.685        4.500        4.000         4.37         0.07         52.4        1.005        2.070
   28   54   82      679.840        4.600        4.000         4.39         0.06         56.2        9.155       10.160
   28   55   83      684.035        4.600        4.000         4.42         0.01          8.0        4.195       13.350
   28   56   84      686.080        4.700        4.000         4.44         0.02         58.1        2.045        6.240
   28   57   85      685.110        4.900        4.000         4.65         0.04         49.1       -0.970        1.075
   28   58   86      690.130        5.100        4.000         4.79         0.05         46.5        5.020        4.050
   28   59   87      689.865        5.400        4.000         4.97         0.04         52.2       -0.265        4.755
   28   60   88      689.965        5.400        4.000         4.99         0.04         57.0        0.100       -0.165
   28   61   89      688.600        5.500        4.000         5.12         0.02         27.4       -1.365       -1.265
   28   62   90      691.040        5.500        4.000         5.13         0.06         47.1        2.440        1.075
   28   63   91      692.025        5.800        4.000         5.28         0.04         50.5        0.985        3.425
   28   64   92      692.655        5.800        4.000         5.29         0.06         58.9        0.630        1.615
   28   65   93      692.290        6.000        4.000         5.48         0.05         50.9       -0.365        0.265
   28   66   94      693.130        6.000        4.000         5.46         0.06         59.1        0.840        0.475
   28   67   95      687.140        6.100        4.000         5.58         0.02         43.7       -5.990       -5.150
   28   68   96      691.050        6.200        4.000         5.63         0.02         39.9        3.910       -2.080
   28   69   97      689.395        6.200        4.000         5.67         0.02         25.1       -1.655        2.255
   28   70   98      691.100        6.200        4.100         5.69         0.02          9.3        1.705        0.050
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   50   79      682.530        4.400        4.000         4.23         0.05         53.5                          
   29   51   80      689.260        4.500        4.000         4.29         0.08         54.0        6.730             
   29   52   81      692.335        4.500        4.000         4.31         0.07         57.2        3.075        9.805
   29   53   82      690.575        4.500        4.000         4.35         0.05         50.0       -1.760        1.315
   29   54   83      703.025        4.500        4.000         4.37         0.05         56.2       12.450       10.690
   29   55   84      702.770        4.600        4.000         4.41         0.00          3.1       -0.255       12.195
   29   56   85      705.530        4.600        4.000         4.42         0.01         58.0        2.760        2.505
   29   57   86      703.880        4.900        4.000         4.61         0.03         56.5       -1.650        1.110
   29   58   87      706.250        5.100        4.000         4.76         0.04         56.4        2.370        0.720
   29   59   88      707.180        5.300        4.000         4.93         0.02         28.8        0.930        3.300
   29   60   89      709.690        5.300        4.000         4.94         0.03         45.8        2.510        3.440
   29   61   90      713.975        5.500        4.000         5.04         0.04         58.6        4.285        6.795
   29   62   91      705.175        5.500        4.100         5.06         0.05         48.3       -8.800       -4.515
   29   63   92      710.750        5.700        4.000         5.20         0.04         55.7        5.575       -3.225
   29   64   93      709.640        5.700        4.100         5.23         0.06         48.7       -1.110        4.465
   29   65   94      711.785        5.800        4.100         5.36         0.04         52.6        2.145        1.035
   29   66   95      711.845        5.800        4.100         5.37         0.04         58.9        0.060        2.205
   29   67   96      715.430        5.900        4.100         5.44         0.01          1.0        3.585        3.645
   29   68   97      712.780        6.000        4.100         5.46         0.01          3.0       -2.650        0.935
   29   69   98      711.010        6.100        4.100         5.57         0.02         15.0       -1.770       -4.420
   29   70   99      710.535        6.100        4.100         5.56         0.03          2.3       -0.475       -2.245
   29   71  100      714.525        6.300        4.100         5.75         0.01          0.9        3.990        3.515
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   50   80      703.250        4.400        4.000         4.22         0.03         37.8                          
   30   51   81      699.200        4.400        4.000         4.27         0.05         48.7       -4.050             
   30   52   82      712.975        4.500        4.000         4.30         0.05         55.8       13.775        9.725
   30   53   83      715.920        4.500        4.000         4.33         0.03         49.1        2.945       16.720
   30   54   84      718.310        4.500        4.000         4.35         0.03         55.9        2.390        5.335
   30   55   85      718.580        4.600        4.000         4.40         0.00         13.2        0.270        2.660
   30   56   86      724.305        4.600        4.000         4.41         0.01         56.5        5.725        5.995
   30   57   87      721.120        4.800        4.100         4.52         0.02         55.3       -3.185        2.540
   30   58   88      732.085        4.800        4.000         4.59         0.02         43.5       10.965        7.780
   30   59   89      733.460        5.200        4.000         4.88         0.01          9.2        1.375       12.340
   30   60   90      727.410        5.200        4.100         4.82         0.04         44.6       -6.050       -4.675
   30   61   91      730.050        5.400        4.100         4.98         0.03         57.8        2.640       -3.410
   30   62   92      735.700        5.400        4.100         5.02         0.04         38.2        5.650        8.290
   30   63   93      732.995        5.500        4.100         5.11         0.04         29.7       -2.705        2.945
   30   64   94      736.980        5.600        4.100         5.14         0.04         47.2        3.985        1.280
   30   65   95      736.345        5.700        4.100         5.25         0.03         50.4       -0.635        3.350
   30   66   96      730.970        5.700        4.100         5.26         0.03         55.5       -5.375       -6.010
   30   67   97      736.205        6.000        4.100         5.45         0.01         28.9        5.235       -0.140
   30   68   98      738.160        5.900        4.100         5.41         0.01          9.4        1.955        7.190
   30   69   99      739.050        6.000        4.100         5.47         0.02          5.4        0.890        2.845
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      651.845        4.100        3.900         4.01         0.01         57.6                          
   31   41   72      660.020        4.100        3.900         4.03         0.04         57.8        8.175             
   31   42   73      664.485        4.100        4.000         4.05         0.03         58.8        4.465       12.640
   31   43   74      667.060        4.200        4.000         4.08         0.05         20.3        2.575        7.040
   31   44   75      678.700        4.200        4.000         4.09         0.04          3.0       11.640       14.215
   31   45   76      683.320        4.200        4.000         4.12         0.06          2.3        4.620       16.260
   31   46   77      693.330        4.200        4.000         4.14         0.05          2.6       10.010       14.630
   31   47   78      698.050        4.300        4.000         4.16         0.04         10.2        4.720       14.730
   31   48   79      705.240        4.300        4.000         4.18         0.04         19.5        7.190       11.910
   31   49   80      708.525        4.300        4.000         4.20         0.02         58.6        3.285       10.475
   31   50   81      702.930        4.300        4.000         4.23         0.05         54.5       -5.595       -2.310
   31   51   82      718.060        4.400        4.000         4.27         0.05         46.7       15.130        9.535
   31   52   83      725.255        4.400        4.000         4.29         0.06         55.1        7.195       22.325
   31   53   84      727.755        4.500        4.000         4.32         0.04         51.0        2.500        9.695
   31   54   85      736.885        4.500        4.000         4.34         0.05         57.1        9.130       11.630
   31   55   86      739.380        4.600        4.100         4.38         0.01         56.0        2.495       11.625
   31   56   87      736.810        4.600        4.100         4.40         0.02         58.5       -2.570       -0.075
   31   57   88      747.275        4.600        4.100         4.44         0.03         58.8       10.465        7.895
   31   58   89      748.295        4.700        4.100         4.53         0.03         56.2        1.020       11.485
   31   59   90      740.930        5.000        4.100         4.69         0.03         55.9       -7.365       -6.345
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      664.725        4.100        4.000         4.02         0.02         58.7                          
   32   41   73      668.640        4.100        4.000         4.04         0.05         58.5        3.915             
   32   42   74      671.945        4.100        4.000         4.07         0.03         58.3        3.305        7.220
   32   43   75      683.135        4.200        4.000         4.09         0.06         10.2       11.190       14.495
   32   44   76      689.830        4.200        4.000         4.10         0.05          1.6        6.695       17.885
   32   45   77      692.305        4.200        4.000         4.13         0.06          5.2        2.475        9.170
   32   46   78      698.105        4.200        4.000         4.15         0.06          0.6        5.800        8.275
   32   47   79      707.880        4.300        4.000         4.17         0.05         12.6        9.775       15.575
   32   48   80      711.920        4.300        4.000         4.19         0.05         18.6        4.040       13.815
   32   49   81      717.625        4.300        4.000         4.21         0.02         57.1        5.705        9.745
   32   50   82      724.090        4.300        4.000         4.23         0.05         58.9        6.465       12.170
   32   51   83      733.105        4.400        4.100         4.26         0.05         40.3        9.015       15.480
   32   52   84      742.090        4.400        4.100         4.29         0.06         50.3        8.985       18.000
   32   53   85      745.115        4.500        4.100         4.32         0.04         51.9        3.025       12.010
   32   54   86      751.370        4.500        4.100         4.34         0.05         56.4        6.255        9.280
   32   55   87      755.600        4.500        4.100         4.38         0.01         59.3        4.230       10.485
   32   56   88      761.670        4.600        4.100         4.40         0.02         59.8        6.070       10.300
   32   57   89      762.800        4.600        4.100         4.42         0.03         59.1        1.130        7.200
   32   58   90      764.060        4.700        4.100         4.47         0.04         42.9        1.260        2.390
   32   59   91      765.325        4.800        4.100         4.59         0.03         55.5        1.265        2.525
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      671.860        4.100        4.000         4.03         0.02         58.3                          
   33   41   74      680.220        4.100        4.000         4.05         0.06         58.7        8.360             
   33   42   75      686.980        4.100        4.000         4.06         0.04         58.7        6.760       15.120
   33   43   76      693.635        4.200        4.000         4.10         0.08         13.8        6.655       13.415
   33   44   77      703.390        4.200        4.000         4.12         0.06          3.3        9.755       16.410
   33   45   78      710.010        4.200        4.000         4.14         0.08          8.7        6.620       16.375
   33   46   79      710.610        4.200        4.100         4.16         0.07          3.7        0.600        7.220
   33   47   80      712.885        4.300        4.100         4.18         0.05          1.7        2.275        2.875
   33   48   81      724.875        4.300        4.100         4.20         0.05         12.0       11.990       14.265
   33   49   82      727.965        4.300        4.100         4.21         0.02         57.1        3.090       15.080
   33   50   83      746.030        4.300        4.100         4.23         0.06         59.2       18.065       21.155
   33   51   84      742.055        4.400        4.100         4.27         0.05         34.7       -3.975       14.090
   33   52   85      746.050        4.400        4.100         4.29         0.07         47.4        3.995        0.020
   33   53   86      758.100        4.500        4.100         4.32         0.04         48.6       12.050       16.045
   33   54   87      763.360        4.500        4.100         4.34         0.05         54.2        5.260       17.310
   33   55   88      767.135        4.500        4.100         4.38         0.01         59.8        3.775        9.035
   33   56   89      768.730        4.500        4.100         4.40         0.02         58.1        1.595        5.370
   33   57   90      779.005        4.600        4.100         4.42         0.02         56.0       10.275       11.870
   33   58   91      779.725        4.600        4.100         4.45         0.04         37.7        0.720       10.995
   33   59   92      776.445        4.800        4.200         4.56         0.04         31.0       -3.280       -2.560
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      681.620        4.100        4.000         4.04         0.05         59.4                          
   34   41   75      686.825        4.100        4.000         4.06         0.06         55.6        5.205             
   34   42   76      694.045        4.100        4.000         4.09         0.03         59.1        7.220       12.425
   34   43   77      700.095        4.200        4.100         4.12         0.08         15.7        6.050       13.270
   34   44   78      717.885        4.200        4.000         4.12         0.07          2.1       17.790       23.840
   34   45   79      717.300        4.200        4.100         4.16         0.10          8.1       -0.585       17.205
   34   46   80      721.450        4.200        4.100         4.16         0.08          1.0        4.150        3.565
   34   47   81      723.205        4.300        4.100         4.20         0.06          5.0        1.755        5.905
   34   48   82      738.010        4.300        4.100         4.20         0.05          4.3       14.805       16.560
   34   49   83      745.740        4.300        4.100         4.21         0.01         42.7        7.730       22.535
   34   50   84      752.400        4.300        4.100         4.23         0.05         59.2        6.660       14.390
   34   51   85      753.345        4.400        4.100         4.27         0.05         28.6        0.945        7.605
   34   52   86      768.215        4.400        4.100         4.29         0.07         42.3       14.870       15.815
   34   53   87      773.375        4.400        4.100         4.32         0.05         50.6        5.160       20.030
   34   54   88      780.595        4.500        4.100         4.34         0.06         53.4        7.220       12.380
   34   55   89      780.785        4.500        4.100         4.38         0.00         28.0        0.190        7.410
   34   56   90      790.805        4.500        4.100         4.39         0.02         56.1       10.020       10.210
   34   57   91      792.190        4.600        4.200         4.41         0.02         50.3        1.385       11.405
   34   58   92      793.640        4.600        4.200         4.44         0.04         31.3        1.450        2.835
   34   59   93      795.405        4.600        4.200         4.48         0.05         22.8        1.765        3.215
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   38   73      665.880        4.000        4.100         4.06         0.04         47.5                          
   35   39   74      675.200        4.000        4.000         4.04         0.01         41.3        9.320             
   35   40   75      683.935        4.100        4.100         4.07         0.01         50.7        8.735       18.055
   35   41   76      694.370        4.100        4.100         4.10         0.07          3.3       10.435       19.170
   35   42   77      704.240        4.100        4.100         4.10         0.05          5.0        9.870       20.305
   35   43   78      712.200        4.200        4.100         4.15         0.13          2.6        7.960       17.830
   35   44   79      718.860        4.200        4.100         4.15         0.08          4.7        6.660       14.620
   35   45   80      722.635        4.200        4.100         4.19         0.11          8.1        3.775       10.435
   35   46   81      731.245        4.200        4.100         4.19         0.08          4.1        8.610       12.385
   35   47   82      746.210        4.300        4.100         4.19         0.08          6.5       14.965       23.575
   35   48   83      754.495        4.300        4.100         4.20         0.05          0.6        8.285       23.250
   35   49   84      754.585        4.300        4.100         4.23         0.00         36.9        0.090        8.375
   35   50   85      770.625        4.300        4.100         4.24         0.04         55.4       16.040       16.130
   35   51   86      767.605        4.400        4.100         4.27         0.05         21.3       -3.020       13.020
   35   52   87      784.110        4.400        4.100         4.29         0.06         35.7       16.505       13.485
   35   53   88      783.120        4.400        4.100         4.32         0.03         40.7       -0.990       15.515
   35   54   89      787.525        4.500        4.200         4.34         0.05         52.7        4.405        3.415
   35   78  113      851.760        5.500        4.400         5.22         0.13          2.0                          
   35   79  114      857.685        5.600        4.400         5.25         0.14         15.8        5.925             
   35   80  115      857.015        5.600        4.400         5.26         0.12         18.3       -0.670        5.255
   35   81  116      856.010        5.600        4.400         5.27         0.12         59.6       -1.005       -1.675
   35   82  117      857.260        5.600        4.400         5.30         0.11         59.0        1.250        0.245
   35   83  118      864.075        5.700        4.500         5.33         0.13         44.9        6.815        8.065
   35   84  119      866.630        5.700        4.400         5.36         0.12         45.7        2.555        9.370
   35   85  120      864.020        5.700        4.500         5.35         0.11         48.5       -2.610       -0.055
   35   86  121      863.005        5.700        4.500         5.35         0.10         51.2       -1.015       -3.625
   35   87  122      869.250        5.700        4.500         5.35         0.08         57.5        6.245        5.230
   35   88  123      868.380        5.700        4.500         5.36         0.07         57.1       -0.870        5.375
   35   89  124      875.280        5.600        4.500         5.33         0.03         46.4        6.900        6.030
   35   90  125      873.940        5.700        4.500         5.36         0.03         57.4       -1.340        5.560
   35   92  127      872.720        5.900        4.500         5.55         0.05         46.2                    -1.220
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      739.340        4.200        4.100         4.19         0.12         12.5                          
   36   46   82      753.925        4.200        4.100         4.19         0.09          4.9       14.585             
   36   47   83      749.680        4.300        4.100         4.21         0.08          5.6       -4.245       10.340
   36   48   84      767.500        4.300        4.100         4.21         0.05          7.8       17.820       13.575
   36   49   85      759.620        4.300        4.200         4.24         0.01         12.9       -7.880        9.940
   36   50   86      775.760        4.300        4.200         4.25         0.03         59.3       16.140        8.260
   36   51   87      777.090        4.400        4.200         4.29         0.05         16.4        1.330       17.470
   36   52   88      791.140        4.400        4.200         4.30         0.06         31.5       14.050       15.380
   36   53   89      799.800        4.400        4.200         4.32         0.03         34.1        8.660       22.710
   36   54   90      809.430        4.500        4.200         4.34         0.04         55.1        9.630       18.290
   36   78  114      887.065        5.400        4.400         5.11         0.12          1.7                          
   36   79  115      877.965        5.500        4.500         5.18         0.13          8.4       -9.100             
   36   80  116      881.180        5.500        4.500         5.16         0.11         14.1        3.215       -5.885
   36   81  117      883.805        5.500        4.500         5.20         0.12         49.7        2.625        5.840
   36   82  118      884.345        5.500        4.500         5.17         0.10         59.3        0.540        3.165
   36   83  119      892.880        5.600        4.500         5.25         0.13         44.7        8.535        9.075
   36   84  120      886.070        5.500        4.500         5.24         0.11         47.2       -6.810        1.725
   36   85  121      895.530        5.600        4.500         5.28         0.11         47.1        9.460        2.650
   36   86  122      888.780        5.600        4.500         5.28         0.09         51.1       -6.750        2.710
   36   87  123      890.535        5.600        4.500         5.32         0.08         53.4        1.755       -4.995
   36   88  124      891.720        5.500        4.500         5.26         0.06         56.3        1.185        2.940
   36   89  125      898.770        5.500        4.500         5.26         0.03         33.0        7.050        8.235
   36   90  126      898.215        5.600        4.500         5.29         0.03         43.9       -0.555        6.495
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      750.015        4.200        4.200         4.20         0.13         12.8                          
   37   46   83      761.635        4.200        4.200         4.20         0.10          5.4       11.620             
   37   47   84      765.570        4.300        4.200         4.22         0.08          4.1        3.935       15.555
   37   48   85      775.110        4.300        4.200         4.22         0.05         11.7        9.540       13.475
   37   49   86      785.335        4.300        4.200         4.24         0.01         10.9       10.225       19.765
   37   50   87      791.575        4.300        4.200         4.25         0.02         56.9        6.240       16.465
   37   51   88      798.905        4.400        4.200         4.29         0.05         20.3        7.330       13.570
   37   52   89      805.010        4.400        4.200         4.31         0.06         30.7        6.105       13.435
   37   53   90      807.325        4.400        4.200         4.33         0.03         20.6        2.315        8.420
   37   54   91      820.825        4.400        4.200         4.35         0.04         47.6       13.500       15.815
   37   78  115      889.360        5.300        4.500         5.06         0.11          2.9                          
   37   79  116      902.540        5.400        4.500         5.11         0.12          1.5       13.180             
   37   80  117      896.600        5.300        4.500         5.05         0.09          3.9       -5.940        7.240
   37   81  118      902.885        5.200        4.500         5.00         0.06         40.3        6.285        0.345
   37   82  119      906.100        5.200        4.500         5.00         0.04         52.0        3.215        9.500
   37   83  120      912.670        5.400        4.500         5.17         0.11         40.2        6.570        9.785
   37   84  121      918.015        5.500        4.500         5.18         0.10         47.5        5.345       11.915
   37   85  122      911.770        5.500        4.500         5.22         0.10         46.3       -6.245       -0.900
   37   86  123      919.135        5.500        4.500         5.19         0.08         48.5        7.365        1.120
   37   87  124      914.470        5.500        4.500         5.23         0.07         49.4       -4.665        2.700
   37   88  125      918.555        5.500        4.500         5.22         0.06         48.8        4.085       -0.580
   37   89  126      913.280        5.500        4.500         5.23         0.04         39.7       -5.275       -1.190
   37   90  127      919.260        5.500        4.500         5.25         0.04         52.7        5.980        0.705
   37   91  128      921.635        5.500        4.500         5.26         0.01          1.5        2.375        8.355
   37   92  129      921.420        5.600        4.500         5.34         0.02         55.1       -0.215        2.160
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      761.920        4.200        4.200         4.22         0.14         12.7                          
   38   46   84      760.160        4.200        4.200         4.23         0.10          5.5       -1.760             
   38   47   85      777.610        4.300        4.200         4.23         0.09         11.6       17.450       15.690
   38   48   86      777.885        4.300        4.200         4.25         0.05         14.3        0.275       17.725
   38   49   87      796.995        4.300        4.200         4.24         0.02          3.1       19.110       19.385
   38   50   88      800.885        4.300        4.200         4.27         0.02         55.6        3.890       23.000
   38   51   89      803.660        4.400        4.200         4.30         0.05         19.2        2.775        6.665
   38   52   90      813.670        4.400        4.200         4.32         0.06         31.6       10.010       12.785
   38   53   91      818.885        4.400        4.200         4.34         0.04         18.1        5.215       15.225
   38   54   92      831.520        4.400        4.200         4.35         0.05         46.1       12.635       17.850
   38   78  116      920.590        5.200        4.500         4.96         0.09          7.0                          
   38   79  117      918.560        5.200        4.500         4.95         0.09          5.4       -2.030             
   38   80  118      922.670        5.200        4.500         4.95         0.06          2.9        4.110        2.080
   38   81  119      921.635        5.200        4.500         4.95         0.04         36.7       -1.035        3.075
   38   82  120      924.785        5.200        4.500         4.97         0.02         37.6        3.150        2.115
   38   83  121      928.345        5.300        4.500         5.05         0.09         37.6        3.560        6.710
   38   84  122      932.605        5.300        4.500         5.09         0.09         43.0        4.260        7.820
   38   85  123      930.235        5.400        4.500         5.14         0.09         40.0       -2.370        1.890
   38   86  124      939.695        5.400        4.500         5.14         0.08         46.2        9.460        7.090
   38   87  125      937.550        5.400        4.500         5.16         0.07         49.4       -2.145        7.315
   38   88  126      939.270        5.400        4.500         5.17         0.06         52.1        1.720       -0.425
   38   89  127      938.110        5.500        4.600         5.20         0.04         44.1       -1.160        0.560
   38   90  128      939.975        5.500        4.600         5.22         0.04         51.3        1.865        0.705
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      761.010        4.200        4.200         4.24         0.13         11.8                          
   39   46   85      775.540        4.300        4.200         4.24         0.10          4.9       14.530             
   39   47   86      778.160        4.300        4.200         4.26         0.09         12.6        2.620       17.150
   39   48   87      794.885        4.300        4.200         4.25         0.06          8.8       16.725       19.345
   39   49   88      802.855        4.300        4.200         4.26         0.03          6.9        7.970       24.695
   39   50   89      816.535        4.300        4.200         4.27         0.01         44.8       13.680       21.650
   39   51   90      819.560        4.400        4.200         4.31         0.06         17.1        3.025       16.705
   39   52   91      827.030        4.400        4.200         4.33         0.07         28.7        7.470       10.495
   39   53   92      832.625        4.400        4.200         4.35         0.04          0.7        5.595       13.065
   39   54   93      840.515        4.400        4.200         4.36         0.05         44.0        7.890       13.485
   39   78  117      940.870        5.100        4.500         4.91         0.09          6.4                          
   39   79  118      942.040        5.100        4.500         4.90         0.08          6.3        1.170             
   39   80  119      942.760        5.100        4.500         4.91         0.05          9.7        0.720        1.890
   39   81  120      949.965        5.100        4.500         4.94         0.03         22.1        7.205        7.925
   39   82  121      948.895        5.100        4.500         4.95         0.02         42.6       -1.070        6.135
   39   83  122      951.415        5.200        4.500         5.01         0.08         29.7        2.520        1.450
   39   84  123      949.575        5.200        4.600         5.03         0.07         37.7       -1.840        0.680
   39   85  124      952.210        5.300        4.600         5.08         0.08         38.7        2.635        0.795
   39   86  125      953.650        5.300        4.600         5.10         0.07         40.1        1.440        4.075
   39   87  126      955.370        5.400        4.600         5.13         0.08         51.0        1.720        3.160
   39   88  127      960.155        5.400        4.600         5.15         0.06         52.3        4.785        6.505
   39   89  128      960.965        5.400        4.600         5.17         0.04         55.5        0.810        5.595
   39   90  129      961.210        5.400        4.600         5.19         0.04         57.6        0.245        1.055
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
