 =======================================================================================================================
 Table: Nuclear properties of UNEDF1* model for B=3*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
This is a highly detailed table predicting the properties 3279 nuclides (Z = 26~130, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   28        31        59           516.465          3.800          3.700           3.75           0.05           30.8
   28        32        60           528.420          3.800          3.800           3.78           0.10           29.9
   28        33        61           532.105          3.900          3.800           3.82           0.09           52.5
   28        34        62           539.450          3.900          3.800           3.86           0.12           59.8
   28        35        63           547.250          3.900          3.800           3.86           0.07           26.7
   28        36        64           556.745          4.000          3.800           3.89           0.07           42.0
   28        37        65           568.225          4.000          3.800           3.91           0.07           49.7
   28        38        66           571.165          4.000          3.800           3.93           0.05           58.1
   28        39        67           584.705          4.000          3.800           3.95           0.02           15.1
   28        50        78           640.600          4.300          3.900           4.19           0.02           50.4
   28        51        79           645.255          4.400          3.900           4.25           0.07           20.4
   28        52        80           648.880          4.400          4.000           4.27           0.07           37.2
   28        53        81           650.540          4.500          4.000           4.31           0.07           53.5
   28        54        82           654.345          4.500          4.000           4.34           0.06           48.5
   28        55        83           657.080          4.600          4.000           4.37           0.04           58.9
   28        56        84           659.100          4.600          4.000           4.40           0.06           46.9
   28        57        85           660.585          4.700          4.000           4.44           0.05           44.0
   28        58        86           659.875          4.700          4.000           4.49           0.10           56.3
   28        59        87           666.485          4.800          4.000           4.52           0.02           51.4
   28        60        88           664.735          4.800          4.000           4.56           0.04           52.2
   28        61        89           666.765          4.800          4.000           4.59           0.02           25.3
   28        62        90           666.755          4.900          4.000           4.62           0.06           57.3
   28        63        91           668.040          4.900          4.000           4.66           0.03           59.6
   28        64        92           667.800          5.000          4.000           4.69           0.05           59.4
   28        65        93           668.330          5.000          4.100           4.72           0.04           50.6
   28        66        94           668.815          5.000          4.100           4.74           0.05           57.7
   28        67        95           667.550          5.000          4.100           4.76           0.03           46.8
   28        68        96           668.250          5.000          4.100           4.79           0.03           38.2
   28        69        97           668.755          5.100          4.100           4.82           0.03            2.0
   28        70        98           667.550          5.100          4.100           4.84           0.00           49.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        50        79           662.505          4.300          4.000           4.19           0.03           51.6
   29        51        80           664.090          4.400          4.000           4.24           0.07           26.0
   29        52        81           669.235          4.400          4.000           4.26           0.07           37.5
   29        53        82           671.995          4.500          4.000           4.30           0.07           57.0
   29        54        83           674.145          4.500          4.000           4.33           0.07           48.1
   29        55        84           677.365          4.500          4.000           4.36           0.05           58.5
   29        56        85           679.030          4.600          4.000           4.39           0.06           50.0
   29        57        86           680.320          4.600          4.000           4.43           0.07           57.2
   29        58        87           679.970          4.700          4.000           4.47           0.11           58.7
   29        59        88           684.185          4.700          4.000           4.50           0.02           46.1
   29        60        89           685.665          4.800          4.000           4.53           0.05           42.8
   29        61        90           684.150          4.800          4.000           4.56           0.05           57.1
   29        62        91           684.470          4.800          4.100           4.60           0.07           56.8
   29        63        92           690.660          4.900          4.000           4.64           0.03           50.9
   29        64        93           688.805          4.900          4.100           4.66           0.05           52.3
   29        65        94           690.120          4.900          4.100           4.69           0.04           58.8
   29        66        95           686.745          5.000          4.100           4.72           0.05           59.1
   29        67        96           691.240          5.000          4.100           4.73           0.03           49.4
   29        68        97           691.625          5.000          4.100           4.76           0.03           41.1
   29        69        98           691.580          5.000          4.200           4.79           0.02            1.5
   29        70        99           691.585          5.000          4.200           4.80           0.00            4.2
   29        71       100           692.060          5.200          4.200           4.95           0.01           26.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        50        80           678.115          4.300          4.000           4.19           0.02           55.5
   30        51        81           679.935          4.400          4.000           4.23           0.07           34.9
   30        52        82           685.525          4.400          4.000           4.26           0.07           39.6
   30        53        83           686.315          4.500          4.000           4.29           0.07           54.7
   30        54        84           692.940          4.500          4.000           4.32           0.06           49.9
   30        55        85           695.185          4.500          4.000           4.35           0.05           56.9
   30        56        86           698.425          4.600          4.000           4.38           0.06           50.6
   30        57        87           691.610          4.600          4.000           4.42           0.08           56.2
   30        58        88           698.625          4.600          4.100           4.46           0.11           54.0
   30        59        89           705.045          4.700          4.000           4.48           0.03           38.6
   30        60        90           706.085          4.700          4.100           4.52           0.07           50.4
   30        61        91           706.995          4.800          4.100           4.55           0.06           54.6
   30        62        92           707.165          4.800          4.100           4.58           0.07           56.6
   30        63        93           710.475          4.800          4.100           4.61           0.06           56.2
   30        64        94           708.020          4.900          4.100           4.64           0.06           50.6
   30        65        95           711.380          4.900          4.100           4.67           0.04           51.9
   30        66        96           711.175          4.900          4.100           4.69           0.05           57.0
   30        67        97           712.030          4.900          4.100           4.71           0.02           51.5
   30        68        98           713.245          5.000          4.200           4.73           0.03           41.5
   30        69        99           713.650          5.000          4.200           4.76           0.01            0.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           626.240          4.100          3.900           3.99           0.01           59.5
   31        41        72           630.495          4.100          3.900           4.02           0.02           58.4
   31        42        73           638.975          4.100          3.900           4.04           0.03           47.4
   31        43        74           646.610          4.100          3.900           4.06           0.05            0.9
   31        44        75           655.270          4.200          4.000           4.08           0.07            0.6
   31        45        76           661.560          4.200          4.000           4.10           0.07            1.7
   31        46        77           670.610          4.200          4.000           4.12           0.08            1.6
   31        47        78           675.225          4.200          4.000           4.14           0.07            1.9
   31        48        79           682.320          4.300          4.000           4.16           0.07            4.5
   31        49        80           685.615          4.300          4.000           4.17           0.02           19.8
   31        50        81           693.490          4.300          4.000           4.19           0.02           47.3
   31        51        82           696.900          4.400          4.000           4.23           0.05           35.9
   31        52        83           702.235          4.400          4.000           4.25           0.06           36.6
   31        53        84           706.675          4.400          4.000           4.28           0.05           42.1
   31        54        85           708.630          4.500          4.000           4.31           0.06           45.4
   31        55        86           713.975          4.500          4.000           4.34           0.04           56.0
   31        56        87           715.340          4.500          4.000           4.37           0.05           47.7
   31        57        88           715.810          4.600          4.100           4.41           0.08           53.8
   31        58        89           718.855          4.600          4.100           4.45           0.12           55.3
   31        59        90           723.870          4.700          4.100           4.46           0.04           41.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           635.630          4.100          3.900           4.01           0.01           59.9
   32        41        73           636.710          4.100          3.900           4.02           0.02           59.3
   32        42        74           652.585          4.100          4.000           4.04           0.03           44.4
   32        43        75           659.785          4.100          4.000           4.07           0.05            0.7
   32        44        76           668.395          4.200          4.000           4.09           0.07            0.7
   32        45        77           675.490          4.200          4.000           4.11           0.07            0.7
   32        46        78           683.610          4.200          4.000           4.13           0.08            0.7
   32        47        79           689.580          4.200          4.000           4.14           0.07            1.0
   32        48        80           695.665          4.300          4.000           4.16           0.06            3.3
   32        49        81           702.405          4.300          4.000           4.17           0.02           26.3
   32        50        82           708.545          4.300          4.000           4.19           0.02           51.0
   32        51        83           709.555          4.300          4.000           4.23           0.04           33.9
   32        52        84           717.995          4.400          4.000           4.25           0.05           36.8
   32        53        85           722.180          4.400          4.000           4.28           0.04           33.8
   32        54        86           724.960          4.500          4.000           4.31           0.05           40.6
   32        55        87           730.660          4.500          4.100           4.33           0.04           57.6
   32        56        88           731.210          4.500          4.100           4.36           0.05           46.7
   32        57        89           735.245          4.600          4.100           4.40           0.07           51.3
   32        58        90           735.815          4.600          4.100           4.45           0.13           56.4
   32        59        91           739.795          4.600          4.100           4.47           0.10           50.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           635.010          4.100          4.000           4.02           0.00           58.4
   33        41        74           644.350          4.100          4.000           4.04           0.02           57.8
   33        42        75           652.755          4.100          4.000           4.06           0.04           51.2
   33        43        76           669.545          4.100          4.000           4.08           0.05            8.2
   33        44        77           676.895          4.200          4.000           4.10           0.08            1.8
   33        45        78           687.170          4.200          4.000           4.12           0.07            5.9
   33        46        79           689.785          4.200          4.000           4.15           0.10            0.4
   33        47        80           703.000          4.200          4.000           4.15           0.07            5.4
   33        48        81           705.970          4.300          4.000           4.17           0.07            1.6
   33        49        82           716.140          4.300          4.000           4.18           0.02            2.2
   33        50        83           720.390          4.300          4.000           4.20           0.01           55.8
   33        51        84           727.540          4.300          4.000           4.23           0.04           27.5
   33        52        85           729.825          4.400          4.100           4.26           0.06           35.7
   33        53        86           735.895          4.400          4.100           4.28           0.05           15.4
   33        54        87           740.810          4.400          4.100           4.31           0.06           29.0
   33        55        88           745.370          4.500          4.100           4.33           0.04           56.8
   33        56        89           746.420          4.500          4.100           4.36           0.06           51.9
   33        57        90           748.050          4.500          4.100           4.40           0.08           52.4
   33        58        91           751.415          4.600          4.200           4.45           0.13           55.7
   33        59        92           755.560          4.600          4.100           4.46           0.09           55.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           649.415          4.100          4.000           4.03           0.01           54.5
   34        41        75           658.120          4.100          4.000           4.05           0.03           56.9
   34        42        76           665.295          4.100          4.000           4.07           0.04           50.1
   34        43        77           674.590          4.200          4.000           4.10           0.08            0.2
   34        44        78           685.735          4.200          4.000           4.12           0.09            1.2
   34        45        79           692.980          4.200          4.000           4.14           0.09            0.5
   34        46        80           701.015          4.200          4.100           4.16           0.10            2.0
   34        47        81           709.645          4.200          4.100           4.17           0.08            0.4
   34        48        82           717.160          4.300          4.100           4.18           0.08            4.0
   34        49        83           727.260          4.300          4.100           4.19           0.03            0.6
   34        50        84           729.295          4.300          4.100           4.21           0.01           42.5
   34        51        85           735.880          4.300          4.100           4.23           0.05           30.9
   34        52        86           743.250          4.400          4.100           4.26           0.06           31.0
   34        53        87           750.425          4.400          4.100           4.28           0.05           11.7
   34        54        88           748.935          4.400          4.100           4.31           0.06           26.1
   34        55        89           758.230          4.500          4.100           4.33           0.04           54.4
   34        56        90           761.810          4.500          4.100           4.36           0.06           55.8
   34        57        91           762.680          4.500          4.200           4.40           0.09           52.6
   34        58        92           768.215          4.600          4.200           4.45           0.14           55.8
   34        59        93           770.200          4.600          4.200           4.46           0.10           52.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           705.725          4.200          4.100           4.15           0.10            1.5
   35        46        81           714.175          4.200          4.100           4.17           0.11            2.9
   35        47        82           722.990          4.200          4.100           4.18           0.09            2.4
   35        48        83           730.905          4.300          4.100           4.19           0.08            4.8
   35        49        84           740.045          4.300          4.100           4.20           0.04            1.2
   35        50        85           745.000          4.300          4.100           4.21           0.01           57.9
   35        51        86           750.920          4.300          4.100           4.24           0.04           29.6
   35        52        87           754.760          4.400          4.100           4.27           0.06           30.4
   35        53        88           762.005          4.400          4.100           4.29           0.05            9.8
   35        54        89           766.230          4.400          4.100           4.32           0.07           20.1
   35        78       113           827.765          5.100          4.400           4.89           0.09            4.3
   35        79       114           834.120          5.100          4.400           4.92           0.11            6.0
   35        80       115           833.180          5.200          4.400           4.95           0.10           16.5
   35        81       116           834.885          5.200          4.400           4.99           0.10           52.8
   35        82       117           835.790          5.200          4.400           5.02           0.11           56.3
   35        83       118           835.820          5.300          4.400           5.04           0.10           40.3
   35        84       119           838.285          5.300          4.500           5.07           0.11           49.4
   35        85       120           836.670          5.300          4.500           5.09           0.11           51.1
   35        86       121           840.060          5.400          4.500           5.12           0.11           44.5
   35        87       122           839.235          5.400          4.500           5.15           0.10           59.5
   35        88       123           841.715          5.400          4.500           5.18           0.10           53.6
   35        89       124           840.370          5.500          4.500           5.20           0.09           58.2
   35        90       125           838.330          5.500          4.500           5.24           0.10           57.2
   35        91       126           843.480          5.500          4.500           5.27           0.10           52.7
   35        92       127           839.205          5.600          4.500           5.31           0.11           56.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        45        81           713.010          4.200          4.100           4.16           0.11            0.2
   36        46        82           718.270          4.200          4.100           4.18           0.11            1.0
   36        47        83           732.195          4.200          4.100           4.19           0.08            4.5
   36        48        84           739.610          4.300          4.100           4.20           0.07            6.6
   36        49        85           747.550          4.300          4.100           4.21           0.04            1.8
   36        50        86           756.455          4.300          4.100           4.22           0.00           50.0
   36        51        87           763.365          4.300          4.100           4.25           0.05           25.3
   36        52        88           771.535          4.400          4.100           4.27           0.07           30.0
   36        53        89           775.190          4.400          4.100           4.29           0.06           11.3
   36        54        90           780.070          4.400          4.200           4.32           0.06           27.9
   36        78       114           851.160          5.100          4.400           4.87           0.09            1.4
   36        79       115           855.010          5.100          4.400           4.89           0.08            4.6
   36        80       116           855.920          5.100          4.400           4.90           0.07           12.8
   36        81       117           858.770          5.200          4.400           4.95           0.07           43.4
   36        82       118           859.740          5.200          4.500           4.97           0.08           59.6
   36        83       119           859.655          5.200          4.500           5.01           0.09           36.8
   36        84       120           857.335          5.300          4.500           5.04           0.10           47.1
   36        85       121           862.440          5.300          4.500           5.07           0.09           41.2
   36        86       122           862.945          5.300          4.500           5.09           0.09           44.2
   36        87       123           858.990          5.400          4.500           5.12           0.09           55.8
   36        88       124           865.725          5.400          4.500           5.15           0.09           51.5
   36        89       125           864.455          5.400          4.500           5.17           0.08           55.5
   36        90       126           862.465          5.500          4.500           5.20           0.09           56.9
   36        91       127           863.930          5.500          4.500           5.23           0.08           57.5
   36        92       128           865.750          5.500          4.500           5.27           0.10           57.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        45        82           717.010          4.200          4.100           4.18           0.10            1.7
   37        46        83           731.285          4.200          4.100           4.19           0.11            0.4
   37        47        84           740.725          4.200          4.100           4.20           0.09            1.1
   37        48        85           748.840          4.300          4.100           4.21           0.08            4.3
   37        49        86           757.760          4.300          4.100           4.22           0.03            1.0
   37        50        87           765.995          4.300          4.100           4.23           0.01           55.4
   37        51        88           764.775          4.300          4.200           4.26           0.04           43.0
   37        52        89           778.280          4.400          4.200           4.28           0.07           30.6
   37        53        90           785.590          4.400          4.200           4.30           0.06            5.3
   37        54        91           791.455          4.400          4.200           4.33           0.07           22.3
   37        78       115           873.145          5.000          4.500           4.86           0.09            2.0
   37        79       116           875.090          5.000          4.500           4.87           0.07            3.3
   37        80       117           877.990          5.100          4.500           4.89           0.06            9.3
   37        81       118           879.505          5.100          4.500           4.90           0.03           18.6
   37        82       119           875.790          5.100          4.500           4.91           0.02           52.4
   37        83       120           878.925          5.200          4.500           4.97           0.07           20.2
   37        84       121           882.375          5.200          4.500           4.99           0.08           36.0
   37        85       122           885.765          5.300          4.500           5.04           0.09           28.3
   37        86       123           885.900          5.300          4.500           5.06           0.08           38.3
   37        87       124           887.200          5.300          4.500           5.10           0.08           42.8
   37        88       125           886.690          5.300          4.500           5.12           0.08           50.0
   37        89       126           890.435          5.400          4.500           5.14           0.07           55.8
   37        90       127           886.020          5.400          4.500           5.17           0.08           55.6
   37        91       128           887.755          5.500          4.500           5.21           0.06           53.0
   37        92       129           888.915          5.500          4.500           5.25           0.10           59.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   38        45        83           725.725          4.200          4.200           4.19           0.11            2.8
   38        46        84           736.230          4.200          4.200           4.21           0.11            1.6
   38        47        85           747.080          4.200          4.200           4.21           0.09            1.2
   38        48        86           756.285          4.300          4.200           4.22           0.08            3.7
   38        49        87           756.110          4.300          4.200           4.23           0.02            1.7
   38        50        88           773.970          4.300          4.200           4.24           0.01           54.7
   38        51        89           781.150          4.300          4.200           4.26           0.04           50.9
   38        52        90           783.120          4.400          4.200           4.29           0.07           33.0
   38        53        91           787.780          4.400          4.200           4.31           0.06            4.1
   38        54        92           797.585          4.400          4.200           4.34           0.07           20.8
   38        78       116           890.230          5.000          4.500           4.85           0.08            0.6
   38        79       117           894.465          5.000          4.500           4.86           0.07            1.2
   38        80       118           895.695          5.000          4.500           4.88           0.06            6.4
   38        81       119           900.930          5.100          4.500           4.89           0.02           18.3
   38        82       120           902.040          5.100          4.500           4.90           0.01           55.1
   38        83       121           901.025          5.200          4.500           4.96           0.07           13.6
   38        84       122           905.775          5.200          4.500           4.97           0.06           26.2
   38        85       123           898.905          5.200          4.500           5.03           0.08           23.3
   38        86       124           901.570          5.300          4.500           5.04           0.07           33.0
   38        87       125           907.210          5.300          4.500           5.08           0.07           42.1
   38        88       126           907.850          5.300          4.500           5.10           0.07           50.2
   38        89       127           912.230          5.300          4.500           5.12           0.07           56.5
   38        90       128           912.230          5.400          4.500           5.15           0.08           52.8
   38        91       129           909.105          5.400          4.500           5.19           0.05           54.7
   38        92       130           914.440          5.500          4.500           5.22           0.09           58.6
   38        97       135           913.870          5.645          4.578           5.57           0.02           57.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   39        45        84           732.465          4.200          4.200           4.21           0.12            4.1
   39        46        85           740.165          4.200          4.200           4.22           0.12            1.2
   39        47        86           756.925          4.300          4.200           4.23           0.10            2.1
   39        48        87           762.570          4.300          4.200           4.24           0.09            0.7
   39        49        88           772.620          4.300          4.200           4.24           0.02            5.0
   39        50        89           778.035          4.300          4.200           4.26           0.01           56.7
   39        51        90           785.805          4.300          4.200           4.28           0.04           44.7
   39        52        91           793.950          4.400          4.200           4.30           0.06           29.8
   39        53        92           797.240          4.400          4.200           4.32           0.06            2.3
   39        54        93           812.405          4.400          4.200           4.34           0.07           15.2
   39        78       117           911.935          5.000          4.500           4.85           0.09            0.6
   39        79       118           912.200          5.000          4.500           4.86           0.07            0.4
   39        80       119           916.370          5.000          4.500           4.87           0.06            3.4
   39        81       120           916.470          5.000          4.500           4.88           0.01            0.8
   39        82       121           921.105          5.100          4.500           4.90           0.01           56.2
   39        83       122           924.565          5.100          4.500           4.95           0.06            7.4
   39        84       123           925.105          5.200          4.500           4.96           0.06           18.0
   39        85       124           928.150          5.200          4.500           5.01           0.08           16.0
   39        86       125           928.535          5.200          4.500           5.03           0.07           27.3
   39        87       126           928.315          5.300          4.500           5.06           0.07           39.6
   39        88       127           927.420          5.300          4.500           5.08           0.07           50.6
   39        89       128           930.860          5.300          4.500           5.11           0.06           59.6
   39        90       129           929.580          5.400          4.600           5.14           0.07           49.7
   39        91       130           932.750          5.400          4.600           5.17           0.06           59.0
   39        92       131           937.010          5.500          4.600           5.20           0.08           56.0
   39        93       132           931.855          5.500          4.600           5.23           0.05           53.6
   39        94       133           933.830          5.500          4.600           5.26           0.09           52.9
   39        95       134           936.060          5.500          4.600           5.28           0.06           46.2
   39        96       135           938.355          5.600          4.600           5.31           0.07           52.7
   39        97       136           939.140          5.672          4.601           5.00           0.04           48.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        45        85           740.255          4.200          4.200           4.22           0.13            8.4
   40        46        86           745.285          4.200          4.200           4.24           0.12            2.2
   40        47        87           753.605          4.300          4.200           4.25           0.10            2.3
   40        48        88           769.095          4.300          4.200           4.25           0.09            1.2
   40        49        89           775.135          4.300          4.200           4.25           0.02            2.0
   40        50        90           786.365          4.300          4.200           4.27           0.02           57.9
   40        51        91           798.055          4.300          4.200           4.28           0.04           39.3
   40        52        92           807.270          4.400          4.200           4.31           0.07           22.5
   40        53        93           814.495          4.400          4.200           4.33           0.07            1.3
   40        54        94           825.730          4.400          4.200           4.35           0.08            9.1
   40        78       118           931.840          5.000          4.500           4.84           0.09            2.2
   40        79       119           933.985          5.000          4.500           4.85           0.07            2.7
   40        80       120           936.650          5.000          4.500           4.87           0.06            0.4
   40        81       121           938.230          5.000          4.500           4.87           0.02            3.8
   40        82       122           940.265          5.100          4.500           4.89           0.01           57.4
   40        83       123           941.900          5.100          4.500           4.94           0.06            7.9
   40        84       124           936.725          5.100          4.500           4.96           0.06           19.2
   40        85       125           945.570          5.200          4.500           5.00           0.08           13.3
   40        86       126           948.590          5.200          4.600           5.01           0.07           21.5
   40        87       127           945.525          5.300          4.600           5.05           0.07           36.1
   40        88       128           947.970          5.300          4.600           5.07           0.07           48.5
   40        89       129           947.905          5.300          4.600           5.10           0.06           59.6
   40        90       130           949.160          5.300          4.600           5.12           0.07           49.6
   40        91       131           953.800          5.400          4.600           5.15           0.08           58.6
   40        92       132           956.070          5.400          4.600           5.18           0.10           52.1
 --------------------------------------------------------------------------------------------------------------------
