 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=9*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   27   35   62      541.220        3.900        3.800         3.83         0.09         54.2        7.850       16.175
   27   36   63      548.360        3.900        3.800         3.86         0.09         44.0        7.140       14.990
   27   37   64      555.610        4.000        3.800         3.88         0.07         60.0        7.250       14.390
   27   38   65      562.220        4.000        3.800         3.90         0.06         60.0        6.610       13.860
   27   39   66      569.225        4.000        3.800         3.92         0.00         53.7        7.005       13.615
   27   40   67      575.585        4.000        3.800         3.95         0.00         42.7        6.360       13.365
   27   41   68      580.290        4.100        3.800         3.97         0.02          1.0        4.705       11.065
   27   42   69      584.810        4.100        3.800         3.99         0.05          0.5        4.520        9.225
   27   43   70      590.180        4.100        3.800         4.02         0.08          0.1        5.370        9.890
   27   44   71      594.890        4.200        3.900         4.05         0.10          0.0        4.710       10.080
   27   45   72      599.780        4.200        3.900         4.07         0.11          0.1        4.890        9.600
   27   46   73      603.970        4.200        3.900         4.10         0.12          0.4        4.190        9.080
   27   47   74      607.790        4.200        3.900         4.11         0.10          1.8        3.820        8.010
   27   48   75      611.110        4.200        3.900         4.13         0.09          5.9        3.320        7.140
   27   49   76      614.425        4.300        3.900         4.13         0.04         47.7        3.315        6.635
   27   50   77      617.430        4.300        3.900         4.16         0.06         60.0        3.005        6.320
   27   51   78      619.950        4.300        3.900         4.19         0.06         36.3        2.520        5.525
   27   52   79      622.150        4.400        3.900         4.23         0.09         25.2        2.200        4.720
   27   53   80      624.240        4.400        3.900         4.27         0.09         33.7        2.090        4.290
   27   54   81      626.010        4.500        4.000         4.31         0.09         34.9        1.770        3.860
   27   55   82      627.875        4.500        4.000         4.34         0.08         59.4        1.865        3.635
   27   56   83      629.405        4.600        4.000         4.37         0.08         59.7        1.530        3.395
   27   57   84      629.115        4.600        4.000         4.42         0.11         56.2       -0.290        1.240
   27   58   85      628.435        4.700        4.000         4.46         0.13         55.5       -0.680       -0.970
   27   59   86      631.975        4.700        4.000         4.48         0.07         41.8        3.540        2.860
   27   60   87      631.425        4.700        4.000         4.52         0.09         42.7       -0.550        2.990
   27   61   88      633.665        4.800        4.000         4.56         0.04         58.4        2.240        1.690
   27   62   89      632.415        4.800        4.000         4.59         0.07         59.4       -1.250        0.990
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      503.850        3.700        3.700         3.71         0.06          8.6                          
   28   31   59      514.350        3.800        3.700         3.74         0.09         31.7       10.500             
   28   32   60      524.050        3.800        3.800         3.78         0.12         31.2        9.700       20.200
   28   33   61      533.635        3.800        3.800         3.80         0.12         60.0        9.585       19.285
   28   34   62      542.735        3.900        3.800         3.83         0.13         60.0        9.100       18.685
   28   35   63      551.195        3.900        3.800         3.84         0.10         57.8        8.460       17.560
   28   36   64      558.875        3.900        3.800         3.86         0.09         47.9        7.680       16.140
   28   37   65      566.810        4.000        3.800         3.88         0.07         60.0        7.935       15.615
   28   38   66      574.115        4.000        3.800         3.91         0.06         60.0        7.305       15.240
   28   39   67      581.765        4.000        3.800         3.93         0.00         40.7        7.650       14.955
   28   40   68      588.710        4.000        3.800         3.95         0.00         44.7        6.945       14.595
   28   41   69      594.020        4.100        3.800         3.97         0.02          3.8        5.310       12.255
   28   42   70      599.150        4.100        3.900         4.00         0.05          2.6        5.130       10.440
   28   43   71      605.050        4.100        3.900         4.02         0.07          0.5        5.900       11.030
   28   44   72      610.280        4.200        3.900         4.05         0.09          0.1        5.230       11.130
   28   45   73      615.760        4.200        3.900         4.07         0.10          0.1        5.480       10.710
   28   46   74      620.510        4.200        3.900         4.10         0.11          0.2        4.750       10.230
   28   47   75      624.995        4.200        3.900         4.11         0.09          1.2        4.485        9.235
   28   48   76      628.960        4.200        3.900         4.12         0.08          4.1        3.965        8.450
   28   49   77      633.425        4.200        3.900         4.13         0.02         60.0        4.465        8.430
   28   50   78      636.675        4.300        3.900         4.15         0.03         60.0        3.250        7.715
   28   51   79      639.545        4.300        3.900         4.18         0.05         31.0        2.870        6.120
   28   52   80      641.850        4.400        4.000         4.22         0.07         23.5        2.305        5.175
   28   53   81      644.190        4.400        4.000         4.25         0.08         35.0        2.340        4.645
   28   54   82      646.265        4.500        4.000         4.29         0.09         35.3        2.075        4.415
   28   55   83      648.370        4.500        4.000         4.32         0.08         59.7        2.105        4.180
   28   56   84      650.190        4.500        4.000         4.35         0.08         59.8        1.820        3.925
   28   57   85      649.890        4.600        4.000         4.40         0.11         58.6       -0.300        1.520
   28   58   86      649.790        4.600        4.000         4.44         0.14         59.6       -0.100       -0.400
   28   59   87      653.650        4.700        4.000         4.46         0.07         41.7        3.860        3.760
   28   60   88      652.895        4.700        4.000         4.50         0.10         44.8       -0.755        3.105
   28   61   89      655.615        4.800        4.000         4.53         0.04         59.3        2.720        1.965
   28   62   90      654.665        4.800        4.000         4.55         0.08         59.8       -0.950        1.770
   28   63   91      655.020        4.800        4.000         4.60         0.06         47.9        0.355       -0.595
   28   64   92      653.860        4.800        4.100         4.62         0.08         49.5       -1.160       -0.805
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.430        4.100        3.900         4.04         0.24          4.0                          
   29   41   70      606.455        4.100        3.900         3.98         0.02         16.6        6.025             
   29   42   71      612.100        4.100        3.900         4.00         0.05          2.9        5.645       11.670
   29   43   72      618.670        4.100        3.900         4.03         0.07          0.4        6.570       12.215
   29   44   73      624.530        4.200        3.900         4.06         0.10          0.1        5.860       12.430
   29   45   74      630.640        4.200        3.900         4.08         0.10          0.1        6.110       11.970
   29   46   75      635.990        4.200        3.900         4.10         0.11          0.1        5.350       11.460
   29   47   76      641.050        4.200        3.900         4.11         0.09          0.9        5.060       10.410
   29   48   77      645.570        4.200        4.000         4.13         0.09          3.0        4.520        9.580
   29   49   78      650.190        4.200        3.900         4.13         0.03         59.1        4.620        9.140
   29   50   79      654.380        4.300        4.000         4.15         0.03         59.9        4.190        8.810
   29   51   80      657.340        4.300        4.000         4.18         0.05         31.0        2.960        7.150
   29   52   81      660.155        4.300        4.000         4.22         0.08         22.1        2.815        5.775
   29   53   82      662.850        4.400        4.000         4.25         0.08         30.7        2.695        5.510
   29   54   83      665.220        4.400        4.000         4.28         0.09         31.4        2.370        5.065
   29   55   84      667.670        4.500        4.000         4.31         0.08         59.0        2.450        4.820
   29   56   85      669.765        4.500        4.000         4.34         0.08         59.6        2.095        4.545
   29   57   86      669.990        4.600        4.000         4.39         0.11         59.3        0.225        2.320
   29   58   87      670.490        4.600        4.100         4.43         0.14         60.0        0.500        0.725
   29   59   88      673.480        4.600        4.000         4.45         0.09         39.3        2.990        3.490
   29   60   89      673.590        4.700        4.100         4.48         0.11         44.9        0.110        3.100
   29   61   90      675.965        4.700        4.000         4.51         0.06         59.1        2.375        2.485
   29   62   91      676.095        4.700        4.100         4.54         0.09         59.8        0.130        2.505
   29   63   92      675.915        4.800        4.100         4.56         0.09         56.6       -0.180       -0.050
   29   64   93      675.455        4.800        4.100         4.59         0.09         56.5       -0.460       -0.640
   29   65   94      677.720        4.900        4.100         4.64         0.05         59.5        2.265        1.805
   29   66   95      677.470        4.900        4.100         4.66         0.05         59.1       -0.250        2.015
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      610.850        4.100        3.900         4.03         0.21          4.6                          
   30   41   71      617.390        4.100        3.900         3.99         0.02         22.6        6.540             
   30   42   72      623.810        4.100        3.900         4.01         0.05          3.3        6.420       12.960
   30   43   73      631.050        4.100        3.900         4.04         0.08          0.3        7.240       13.660
   30   44   74      637.590        4.200        3.900         4.07         0.10          0.1        6.540       13.780
   30   45   75      644.355        4.200        4.000         4.09         0.11          0.0        6.765       13.305
   30   46   76      650.330        4.200        4.000         4.11         0.11          0.1        5.975       12.740
   30   47   77      655.945        4.200        4.000         4.12         0.10          0.6        5.615       11.590
   30   48   78      661.005        4.200        4.000         4.14         0.09          2.5        5.060       10.675
   30   49   79      665.910        4.200        4.000         4.14         0.03         54.2        4.905        9.965
   30   50   80      666.020        4.300        4.000         4.16         0.03         59.9        0.110        5.015
   30   51   81      674.075        4.300        4.000         4.19         0.05         31.9        8.055        8.165
   30   52   82      677.335        4.300        4.000         4.22         0.08         21.3        3.260       11.315
   30   53   83      680.375        4.400        4.000         4.25         0.08         27.2        3.040        6.300
   30   54   84      683.040        4.400        4.000         4.28         0.09         27.9        2.665        5.705
   30   55   85      685.770        4.500        4.000         4.31         0.08         56.5        2.730        5.395
   30   56   86      688.135        4.500        4.000         4.34         0.09         58.6        2.365        5.095
   30   57   87      689.090        4.500        4.100         4.39         0.12         59.6        0.955        3.320
   30   58   88      690.190        4.600        4.100         4.43         0.14         60.0        1.100        2.055
   30   59   89      692.770        4.600        4.100         4.44         0.10         37.9        2.580        3.680
   30   60   90      693.680        4.700        4.100         4.47         0.12         44.1        0.910        3.490
   30   61   91      695.875        4.700        4.100         4.49         0.07         57.6        2.195        3.105
   30   62   92      696.670        4.700        4.100         4.52         0.09         59.5        0.795        2.990
   30   63   93      696.890        4.700        4.100         4.55         0.09         57.6        0.220        1.015
   30   64   94      696.935        4.800        4.100         4.58         0.09         57.6        0.045        0.265
   30   65   95      699.100        4.800        4.100         4.62         0.05         59.2        2.165        2.210
   30   66   96      699.280        4.800        4.100         4.64         0.06         59.1        0.180        2.345
   30   67   97      699.260        4.900        4.200         4.66         0.04         58.7       -0.020        0.160
   30   68   98      699.180        4.900        4.200         4.68         0.03         56.6       -0.080       -0.100
   30   69   99      699.730        4.900        4.200         4.70         0.00          7.2        0.550        0.470
   30   70  100      699.790        4.900        4.200         4.72         0.00          2.2        0.060        0.610
   30   71  101      698.830        5.000        4.200         4.76         0.02          0.8       -0.960       -0.900
   30   72  102      698.265        5.000        4.200         4.77         0.05          0.3       -0.565       -1.525
   30   73  103      699.400        5.100        4.200         4.83         0.11          0.3        1.135        0.570
   30   74  104      698.540        5.000        4.300         4.84         0.09          0.4       -0.860        0.275
   30   75  105      699.795        5.200        4.300         4.94         0.14          5.7        1.255        0.395
   30   76  106      698.435        5.100        4.300         4.90         0.12          6.5       -1.360       -0.105
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.290        4.100        4.000         4.05         0.22         11.0                          
   31   41   72      627.525        4.100        3.900         4.00         0.02          8.2        7.235             
   31   42   73      634.510        4.100        3.900         4.03         0.05          2.8        6.985       14.220
   31   43   74      642.400        4.100        4.000         4.05         0.08          0.2        7.890       14.875
   31   44   75      649.560        4.200        4.000         4.08         0.10          0.1        7.160       15.050
   31   45   76      656.970        4.200        4.000         4.10         0.11          0.0        7.410       14.570
   31   46   77      663.575        4.200        4.000         4.12         0.11          0.1        6.605       14.015
   31   47   78      669.810        4.200        4.000         4.13         0.10          0.5        6.235       12.840
   31   48   79      675.460        4.200        4.000         4.14         0.09          2.0        5.650       11.885
   31   49   80      680.780        4.200        4.000         4.15         0.03         48.3        5.320       10.970
   31   50   81      681.260        4.300        4.000         4.23         0.14         43.8        0.480        5.800
   31   51   82      676.085        4.500        4.000         4.32         0.15         38.9       -5.175       -4.695
   31   52   83      683.960        4.500        4.100         4.36         0.16         38.5        7.875        2.700
   31   53   84      686.805        4.500        4.100         4.34         0.17         40.6        2.845       10.720
   31   54   85      685.775        4.700        4.100         4.47         0.14         52.3       -1.030        1.815
   31   55   86      693.870        4.700        4.100         4.49         0.10         10.6        8.095        7.065
   31   56   87      694.780        4.800        4.100         4.52         0.11          3.5        0.910        9.005
   31   57   88      692.845        4.700        4.100         4.53         0.16         33.2       -1.935       -1.025
   31   58   89      690.515        5.000        4.100         4.73         0.14         45.3       -2.330       -4.265
   31   59   90      693.815        5.000        4.100         4.75         0.13         48.7        3.300        0.970
   31   60   91      691.875        5.200        4.100         4.86         0.13         47.2       -1.940        1.360
   31   61   92      694.365        5.200        4.100         4.90         0.12         40.0        2.490        0.550
   31   62   93      693.505        5.400        4.100         4.98         0.14         44.1       -0.860        1.630
   31   63   94      693.590        5.500        4.100         5.06         0.14         50.1        0.085       -0.775
   31   64   95      690.575        5.600        4.100         5.15         0.13         36.2       -3.015       -2.930
   31   65   96      698.695        5.500        4.200         5.13         0.14         40.7        8.120        5.105
   31   66   97      694.865        5.700        4.200         5.25         0.14         35.3       -3.830        4.290
   31   67   98      695.565        5.700        4.200         5.29         0.14         36.7        0.700       -3.130
   31   68   99      697.445        5.800        4.200         5.37         0.13         47.5        1.880        2.580
   31   69  100      696.805        5.900        4.200         5.42         0.14         57.3       -0.640        1.240
   31   70  101      694.845        6.000        4.200         5.51         0.13         52.9       -1.960       -2.600
   31   71  102      696.890        6.000        4.200         5.55         0.14         35.3        2.045        0.085
   31   72  103      693.360        6.100        4.200         5.61         0.13         49.7       -3.530       -1.485
   31   73  104      723.315        5.000        4.300         4.82         0.11          0.5       29.955       26.425
   31   74  105      722.580        5.000        4.300         4.81         0.09          0.3       -0.735       29.220
   31   75  106      723.795        5.100        4.300         4.85         0.12          4.6        1.215        0.480
   31   76  107      723.100        5.100        4.300         4.86         0.11          5.2       -0.695        0.520
   31   77  108      723.360        5.100        4.300         4.92         0.14         15.4        0.260       -0.435
   31   78  109      722.630        5.100        4.300         4.93         0.12         16.5       -0.730       -0.470
   31   79  110      722.990        5.200        4.300         5.00         0.15         19.7        0.360       -0.370
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.790        4.100        4.000         4.08         0.23         13.7                          
   32   41   73      636.695        4.100        4.000         4.02         0.02          9.5        7.905             
   32   42   74      644.300        4.100        4.000         4.04         0.05          3.1        7.605       15.510
   32   43   75      652.790        4.100        4.000         4.06         0.08          0.4        8.490       16.095
   32   44   76      660.540        4.200        4.000         4.09         0.10          0.1        7.750       16.240
   32   45   77      668.580        4.200        4.000         4.11         0.11          0.1        8.040       15.790
   32   46   78      675.780        4.200        4.000         4.13         0.11          0.1        7.200       15.240
   32   47   79      682.660        4.200        4.000         4.14         0.10          0.4        6.880       14.080
   32   48   80      688.910        4.200        4.000         4.15         0.09          1.6        6.250       13.130
   32   49   81      694.730        4.200        4.000         4.15         0.03         49.3        5.820       12.070
   32   50   82      700.535        4.300        4.000         4.17         0.02         60.0        5.805       11.625
   32   51   83      704.845        4.300        4.000         4.20         0.05         34.0        4.310       10.115
   32   52   84      708.945        4.300        4.000         4.23         0.08         22.6        4.100        8.410
   32   53   85      712.715        4.400        4.100         4.26         0.09         25.2        3.770        7.870
   32   54   86      716.055        4.400        4.100         4.29         0.10         24.9        3.340        7.110
   32   55   87      719.155        4.500        4.100         4.32         0.10         48.1        3.100        6.440
   32   56   88      721.865        4.500        4.100         4.35         0.12         48.7        2.710        5.810
   32   57   89      724.690        4.500        4.100         4.38         0.12         59.9        2.825        5.535
   32   58   90      726.990        4.600        4.200         4.42         0.14         60.0        2.300        5.125
   32   59   91      729.535        4.600        4.100         4.43         0.12         41.9        2.545        4.845
   32   60   92      731.560        4.600        4.200         4.47         0.13         46.4        2.025        4.570
   32   61   93      733.675        4.700        4.200         4.49         0.11         56.6        2.115        4.140
   32   62   94      735.560        4.700        4.200         4.51         0.11         58.2        1.885        4.000
   32   63   95      736.730        4.700        4.200         4.54         0.10         59.8        1.170        3.055
   32   64   96      737.700        4.700        4.200         4.56         0.10         59.9        0.970        2.140
   32   65   97      739.670        4.800        4.200         4.59         0.07         57.2        1.970        2.940
   32   66   98      740.750        4.800        4.200         4.61         0.06         58.9        1.080        3.050
   32   67   99      741.475        4.800        4.200         4.63         0.05         59.6        0.725        1.805
   32   68  100      742.160        4.800        4.200         4.65         0.04         58.8        0.685        1.410
   32   69  101      743.480        4.900        4.200         4.67         0.00         13.8        1.320        2.005
   32   70  102      744.325        4.900        4.200         4.69         0.00          8.1        0.845        2.165
   32   71  103      744.250        4.900        4.300         4.71         0.02          3.0       -0.075        0.770
   32   72  104      744.340        4.900        4.300         4.73         0.04          0.7        0.090        0.015
   32   73  105      745.900        5.000        4.300         4.78         0.10          0.3        1.560        1.650
   32   74  106      745.870        5.000        4.300         4.79         0.08          0.3       -0.030        1.530
   32   75  107      747.420        5.000        4.300         4.82         0.12          3.0        1.550        1.520
   32   76  108      747.110        5.000        4.300         4.83         0.10          3.4       -0.310        1.240
   32   77  109      747.565        5.100        4.300         4.88         0.13         13.5        0.455        0.145
   32   78  110      747.210        5.100        4.400         4.89         0.11         14.3       -0.355        0.100
   32   79  111      747.430        5.200        4.400         4.96         0.14         21.7        0.220       -0.135
   32   80  112      746.970        5.200        4.400         4.97         0.12         26.2       -0.460       -0.240
   32   81  113      746.480        5.200        4.400         5.01         0.14         60.0       -0.490       -0.950
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.520        4.100        4.000         4.06         0.19          7.1                          
   33   41   74      644.980        4.100        4.000         4.03         0.02          8.6        8.460             
   33   42   75      653.215        4.100        4.000         4.05         0.05          3.9        8.235       16.695
   33   43   76      662.300        4.100        4.000         4.07         0.07          0.6        9.085       17.320
   33   44   77      670.660        4.200        4.000         4.10         0.09          0.1        8.360       17.445
   33   45   78      679.270        4.200        4.000         4.12         0.10          0.1        8.610       16.970
   33   46   79      687.050        4.200        4.000         4.14         0.11          0.1        7.780       16.390
   33   47   80      694.570        4.200        4.000         4.15         0.10          0.3        7.520       15.300
   33   48   81      701.430        4.200        4.000         4.16         0.09          1.0        6.860       14.380
   33   49   82      707.865        4.200        4.000         4.16         0.03         56.1        6.435       13.295
   33   50   83      714.340        4.300        4.000         4.18         0.02         60.0        6.475       12.910
   33   51   84      718.975        4.300        4.100         4.21         0.05         34.8        4.635       11.110
   33   52   85      723.470        4.300        4.100         4.24         0.08         24.0        4.495        9.130
   33   53   86      727.615        4.400        4.100         4.26         0.09         25.0        4.145        8.640
   33   54   87      731.355        4.400        4.100         4.29         0.10         24.0        3.740        7.885
   33   55   88      734.745        4.400        4.100         4.32         0.10         45.9        3.390        7.130
   33   56   89      737.895        4.500        4.100         4.36         0.12         47.5        3.150        6.540
   33   57   90      741.210        4.500        4.200         4.39         0.13         60.0        3.315        6.465
   33   58   91      744.085        4.600        4.200         4.42         0.14         60.0        2.875        6.190
   33   59   92      746.815        4.600        4.200         4.44         0.13         51.2        2.730        5.605
   33   60   93      749.320        4.600        4.200         4.46         0.13         48.5        2.505        5.235
   33   61   94      751.765        4.600        4.200         4.48         0.12         56.5        2.445        4.950
   33   62   95      753.895        4.700        4.200         4.51         0.11         57.1        2.130        4.575
   33   63   96      755.570        4.700        4.200         4.53         0.11         60.0        1.675        3.805
   33   64   97      756.985        4.700        4.200         4.56         0.11         60.0        1.415        3.090
   33   65   98      758.965        4.800        4.200         4.58         0.07         56.8        1.980        3.395
   33   66   99      760.460        4.800        4.200         4.60         0.07         58.5        1.495        3.475
   33   67  100      761.580        4.800        4.200         4.62         0.05         59.8        1.120        2.615
   33   68  101      762.660        4.800        4.200         4.64         0.04         59.5        1.080        2.200
   33   69  102      764.360        4.800        4.300         4.66         0.00          4.4        1.700        2.780
   33   70  103      765.610        4.900        4.300         4.68         0.00         28.9        1.250        2.950
   33   71  104      765.970        4.900        4.300         4.70         0.02          1.9        0.360        1.610
   33   72  105      766.410        4.900        4.300         4.72         0.04          1.0        0.440        0.800
   33   73  106      768.120        4.900        4.300         4.76         0.09          0.3        1.710        2.150
   33   74  107      768.520        5.000        4.300         4.77         0.08          0.4        0.400        2.110
   33   75  108      770.370        5.000        4.300         4.80         0.11          1.6        1.850        2.250
   33   76  109      770.465        5.000        4.300         4.81         0.10          1.9        0.095        1.945
   33   77  110      771.270        5.000        4.400         4.84         0.12          8.5        0.805        0.900
   33   78  111      771.280        5.000        4.400         4.85         0.10          9.5        0.010        0.815
   33   79  112      771.390        5.100        4.400         4.90         0.12         19.6        0.110        0.120
   33   80  113      771.135        5.100        4.400         4.92         0.11         28.2       -0.255       -0.145
   33   81  114      771.015        5.200        4.400         4.97         0.13         60.0       -0.120       -0.375
   33   82  115      771.190        5.200        4.400         4.99         0.12         60.0        0.175        0.055
   33   83  116      771.080        5.200        4.400         5.02         0.12         50.8       -0.110        0.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.570        4.100        4.100         4.09         0.20         10.6                          
   34   41   75      652.705        4.100        4.000         4.05         0.02         27.6        9.135             
   34   42   76      661.710        4.100        4.000         4.07         0.05         26.0        9.005       18.140
   34   43   77      671.130        4.100        4.000         4.09         0.07          2.4        9.420       18.425
   34   44   78      679.970        4.200        4.000         4.11         0.09          0.5        8.840       18.260
   34   45   79      689.175        4.200        4.000         4.13         0.10          0.3        9.205       18.045
   34   46   80      697.545        4.200        4.100         4.15         0.11          0.2        8.370       17.575
   34   47   81      705.670        4.200        4.100         4.16         0.09          0.6        8.125       16.495
   34   48   82      713.110        4.200        4.100         4.17         0.09          1.4        7.440       15.565
   34   49   83      720.275        4.200        4.100         4.17         0.03         54.5        7.165       14.605
   34   50   84      727.210        4.300        4.100         4.19         0.01         60.0        6.935       14.100
   34   51   85      732.265        4.300        4.100         4.21         0.05         35.4        5.055       11.990
   34   52   86      737.105        4.300        4.100         4.24         0.07         25.2        4.840        9.895
   34   53   87      741.635        4.400        4.100         4.27         0.08         24.6        4.530        9.370
